epoch,lr,train_accuracy,train_elapsed_sec,train_fraction_ce,train_fraction_mae,train_fraction_mse,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_num_hits,train_origin_ce,train_weighted_f1,val_accuracy,val_elapsed_sec,val_fraction_ce,val_fraction_mae,val_fraction_mse,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_num_hits,val_origin_ce,val_weighted_f1
11,0.001,0.6901139344031134,10.29456377029419,0.6735684394116981,0.2533930669630052,0.12225056693271795,1.3515019106533868,0.6829490049933296,0.6845632006698054,0.6876172079958707,283672,0.6779334713873005,0.6846097151540824,0.6851132379418174,0.9744987487792969,0.6763475740960139,0.2584162356852807,0.12290335388660521,1.3577061254165077,0.6803186782964463,0.6800750189146022,0.6831673425524886,52765,0.6813585543857302,0.6817448906038406
12,0.001,0.6895851546856934,10.804176807403564,0.6715190086400609,0.252770994231378,0.12188129907005306,1.347473388150254,0.6819993240896195,0.6840589291043623,0.6870316361845495,283672,0.6759543806166756,0.6836804317333423,0.684393063583815,1.0029857158660889,0.6825192941722854,0.25461589259400047,0.12376475590549915,1.3673679935528884,0.6783619982353263,0.6787655150194888,0.6822332431589282,52765,0.6848487015093806,0.6798675396246198
13,0.001,0.6924017879804845,10.84189748764038,0.6685824198114371,0.2512347700203065,0.12114758411830893,1.3412998895131412,0.6851143445696177,0.6871734585465842,0.6898892082232599,283672,0.6727174682872935,0.6867556499587751,0.6866862503553491,1.02247953414917,0.6729794883020882,0.25031394604528207,0.1222137540937498,1.3501521912635948,0.6754464190911538,0.6821738841588186,0.6838443707517886,52765,0.6771727011896903,0.6771744608334772
14,0.001,0.6936990608872219,10.598297119140625,0.6659462247936325,0.25007933513451663,0.12057800106005066,1.3364652044508638,0.6866419994876679,0.6885754872508959,0.691230883689412,283672,0.6705189804691281,0.6882610389938772,0.689036292997252,0.927617073059082,0.670260495613912,0.24719516621809215,0.1216167816121827,1.3450522333075738,0.6812287825666307,0.6841607063838281,0.6866255311909031,52765,0.6747917353463017,0.6827499199124114
15,0.001,0.6944710792746552,10.085404872894287,0.6644662195290973,0.2491044440997513,0.12023564345745734,1.3331679670867314,0.687634388583321,0.6894503599468349,0.6920493487612238,283672,0.6687017487947049,0.6892292871542822,0.6868947218800341,0.937493085861206,0.6748662211466183,0.24984576651426013,0.12257018036766887,1.3535428792393558,0.6786527268233473,0.6813946918775665,0.6845318755534744,52765,0.6786766592076771,0.680210141560774
16,0.001,0.6952854000394822,10.461319208145142,0.6637961083030363,0.24916714445267515,0.12005728568114084,1.3317231176800677,0.6884102261451869,0.6903468370389475,0.692858269635964,283672,0.6679270098914009,0.6900006080906318,0.6870273855775609,0.9495470523834229,0.6708791260830906,0.2522580457569061,0.12187977457519822,1.345595166433098,0.6752500862436435,0.6835908440134514,0.6840424168940249,52765,0.6747160408007278,0.6770025574591337
17,0.001,0.6958177049550185,10.145833969116211,0.6622393396610152,0.24842924919051793,0.11971880114463469,1.3290467373008752,0.6890569097083411,0.6909130986617603,0.6933983297935656,283672,0.6668073968182979,0.6906395126867295,0.6912347199848384,1.18760347366333,0.6662146425090174,0.2501778822100288,0.12067583206577526,1.3365032022941241,0.6841097751523811,0.6866041049495548,0.6888689906982423,52765,0.670288556265761,0.6856147025614973
18,0.001,0.6965227445782453,10.134926795959473,0.6599433852669104,0.24753248848706225,0.11925149360669433,1.32433028006024,0.6897873137359166,0.691691622418399,0.6941057063680316,283672,0.6643868937323377,0.691362918039999,0.690514545626836,0.9228096008300781,0.6668851972123316,0.24496706066301713,0.12080942881166071,1.3382941553550434,0.6865000005964522,0.6860189713286687,0.6887124759081041,52765,0.6714089622392956,0.6878719502958038
19,0.001,0.6968752643898587,10.102911710739136,0.6592328810134642,0.24703272556084843,0.11905726448007754,1.3231018353287747,0.6904459684936682,0.6920146130950542,0.6945157389943238,283672,0.663868955048728,0.692005085937618,0.6850753340282384,0.9390115737915039,0.6745710855562586,0.2456055503182193,0.1226273710995921,1.353326515559279,0.6710687455231027,0.68343649141259,0.6818670622271416,52765,0.6787554334675793,0.6729061034566283
20,0.001,0.6971079274655235,10.120906591415405,0.6581938638586639,0.24677174510249628,0.11885620616703658,1.3209374419017512,0.6902770454711763,0.6923386962681956,0.6946811629016124,283672,0.6627435784968376,0.691852939293538,0.6887330616886194,0.928213357925415,0.6713576887847461,0.2429616732254736,0.12176899676282045,1.3469794577019572,0.6823955543959689,0.6840647520010238,0.6866951951842362,52765,0.6756217628782376,0.6838075638816803
